"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","collected_at"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxTmo2Rsbt5G7Yseyd4AaABAg","","@masmlsb","rapatkan barisan","0","0","2026-06-12T06:19:46Z","2026-06-12T06:19:46Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwm72PPyF5qxlpzPfN4AaABAg","","@AttinParamani","gw ritel unyu, mau ishg junam berapapun gw tetap nyicil emiten bank pemerintah. tujuan  gw invest jangka panjang","0","0","2026-06-11T12:46:41Z","2026-06-11T12:46:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwLEEy0USMHgxGJ6ml4AaABAg","","@davidkrst","Setuju 100%","0","0","2026-06-14T05:34:55Z","2026-06-14T05:34:55Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgySXFXe_u6RIrIJ2vx4AaABAg","","@tonylindacbm","Astronaci 👍","0","0","2026-06-11T10:13:53Z","2026-06-11T10:13:53Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwTx9lR4_AYz7mI6xF4AaABAg","","@frestyhamada4357","INDONESIA SEDANG DI ADU DOMBA","0","0","2026-06-11T20:35:24Z","2026-06-11T20:35:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyRwkgp362QA-Eh8sp4AaABAg","","@tagorpangaribuan7676","excellent/  compehensive.","0","0","2026-06-15T09:41:46Z","2026-06-15T09:41:46Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxbneznSzDNhCc5FMN4AaABAg","","@drnining","info2 seperti ini harus masuk ke Universitas2 supaya mahasiswa tidak menjadi mahasewa","1","0","2026-06-15T09:30:42Z","2026-06-15T09:30:42Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy3nWfS7oih9W8C6PV4AaABAg","","@Suwandiwandi-gb5ov","Smoga Alloh SWT memberi kekuatan kepada kepda bangsa Indonesia yang sedang di keroyok dan di hancurkan oleh bangsa asing dan antek yg ada di indonesia. 😮😮😮😮","0","0","2026-06-15T07:13:07Z","2026-06-15T07:13:07Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzTZ2TeRp5a7tx9Fg14AaABAg","","@arisagungwibowo8469","Pray for indonesia... ayo lah wahai netizen.. gpp dirimu gak suka dengan president, tapi setidaknya doakan negarra ini baik2 sajaa.. semoga dengan kekuatan doa, Allah memberikan keajaaiban bagi negara ini","1","0","2026-06-11T11:08:41Z","2026-06-11T11:08:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyFYl--0RPm3eR_wYZ4AaABAg","","@ketutastawa7879","Pak Prabowo, saatnya pemerintah anda ambil kesempatan ini, bangkitkan Nasionalisme. Hukum berat Koruptor, Berikan KEadilan.  Polisi, Jaksa, KPK, Kehakiman tolong anda kerja yg baik, pemerintah siap tambah gaji anda, pegang marwah keadilan kalian adalah pahlawan bangsa. Yg kalah pilpress, saatnya move on, hati2 Dajal sekitar anda, jangan mau dimanfaatkan. Ayo semua Buy Indonesia. Cari di chat gpt, aset2 Singapore, malaysia yg ada disekitar kita. mulai sekarang hanya BUY INDONESIA. Shopee, Grab, Fore dan yang lainnya berbau singapore, malaysia wajib di hindari.","0","0","2026-06-12T00:38:06Z","2026-06-12T00:38:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy6QoyDTUn1PsAG1kB4AaABAg","","@vindy9513","Anak2 sebelah yg 24% itu ngak terima ini..😂","1","0","2026-06-13T05:17:36Z","2026-06-13T05:17:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzSf9qiwIbKpG3atUp4AaABAg","","@cliper.xmpl22","waduh jurang banget, elit global tidak suka berita ini, sehat sehat deh pak gema.","0","0","2026-06-13T17:55:32Z","2026-06-13T17:55:32Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugzm_yNASbANoHzqj9p4AaABAg","","@MasKoAgung","mas Gema, harap di maklumi bhw rata² org indo ber IQ 67 itu kata org sgpura + malaydesh dari normal pinter IQ 120. Jadi presiden Prabowo hrs ber kebijakan represif + tegas kpd ormas², lsm², mahasewa², akademisi² krn u.i. sdh jadi agen asing spt tempo, lsm kontras dlsb","0","0","2026-06-11T17:57:16Z","2026-06-11T17:57:16Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxUioAg5FTDdGoW-xx4AaABAg","","@sandrawatty5193","Semoga di dengar presiden sarannya","0","0","2026-06-13T16:40:27Z","2026-06-13T16:40:27Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwlutfTmVXXpkMVy2Z4AaABAg","","@kikimulyadi7755","Gass bang...saya juga ga habis pikir sama mereka yg benci bnget sama pemerintah...padahal mereka orang indonesia...mereka pikir jadi presiden mudah,seperti apa yg mereka bicarakan dan inginkan...","0","0","2026-06-11T07:16:24Z","2026-06-11T07:16:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyUTeyrO5WwL5runDp4AaABAg","","@thexulthand9473","Para elit global dan mafia jahanam itu mencoba menghancurkan indonesia dengan berbagai cara, sampai berani melontarkan kata sale indonesia.
Padahal merekalah yang sebenarnya yang butuh negri ini.
Dari mana kekayaan mereka kalo ga dari negara ini.
Itu baru singapur yang main bbm, belum china yang main hasil tambang,
Belum lagi amerika melalui tambang emas di papua.
Negri ini udah dirampok habis²an bertahun². 
Dan para pejabat keparat yang korup yang kompakan sama mafia² itu mana perduli negeri ini hancur.","0","0","2026-06-14T04:42:03Z","2026-06-14T04:42:03Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwClIwJX675940joPl4AaABAg","","@rikimuchtar9797","Jika memang harus ada Revolusi, ya lakukanlah jangan ditahan tahan, Indonesia terlalu indah untuk dikorbankan demi dinasti politik. Jika memang takdir nya harus perang saudara, maka adakanlah daripada membuat Indonesia bubar.","0","0","2026-06-12T06:24:06Z","2026-06-12T06:24:06Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxNlt9FOvzq_EuPhWx4AaABAg","","@AlanSutarjo","Selat Malaka harus dikelola RI","0","0","2026-06-15T01:49:15Z","2026-06-15T01:49:15Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxAswbj6YqhrBgb1gx4AaABAg","","@Poniransyah-c3i9g","Nice good ❤️🎉🎉","0","0","2026-06-11T06:23:41Z","2026-06-11T06:23:41Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy2r0o_y_6PpHH-awp4AaABAg","","@taufanpattipi4116","Jangan lupa juga dngn freeport yg lagi bergejolak","0","0","2026-06-11T14:31:22Z","2026-06-11T14:31:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzrCXB0WfETgOQcmvF4AaABAg","","@JokoJoko-k8s","Yuk teman teman  +62 yg mempunyai jiwa nasionalis hajar singapura, dollar $ jossoros","0","0","2026-06-13T00:22:26Z","2026-06-13T00:22:26Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyZUQgdQtnhJkNRgP94AaABAg","","@drr_0113","pemerintah harus dengerin solusi ini sih","0","0","2026-06-11T07:17:00Z","2026-06-11T07:17:00Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugz4JegrBF3sfqBkEv94AaABAg","","@Brouter557-g5m","Gw padahal orang bodo ga minim wawasan, TPI dengan cara Abang ini nerangin ya Pasih sekali sya jdi paham dan ngerti .. mantap bg 🎉🎉🎉","0","0","2026-06-11T14:04:14Z","2026-06-11T14:04:14Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy2Vj-vZqjFypOTF6R4AaABAg","","@rioyuros8702","Bang ... spil dong siapa aja konglomerat indonesia yang taruh duit di sing .... pejabat juga lah ...","0","0","2026-06-12T00:25:12Z","2026-06-12T00:25:12Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwcGSzMQOOBcKsMCD14AaABAg","","@kalpiyandi4491","Musuh Kita itu  Koruptor dan Bangsa Asing, Jadi Jangan Mau Bangsa Kita Diadu domba! Kita Ingin Indonesia Kuat, Berdaulat, mereka Ingin membuat Indonesia Rusuh, Dan Lemah! dan lemahnya Pejabat kita selalu mudah di suap.","0","0","2026-06-13T03:06:37Z","2026-06-13T03:06:37Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyMy9MxNXLxA5aJ6ep4AaABAg","","@KhodijahMujaniHasani","Saya bermimpi almarhum bapak Soekarno dan almarhum Abuya Uci Cilongok dalam mimpi itu bok Soekarno bersalaman bapak presiden Prabowo sambil bilang gini saya sangat setuju Indonesia di pimpin bapak Prabowo setelah itu saya langsung terbangun Sangat senang sekali perasaan saya setelah mimpi itu.","0","0","2026-06-13T07:37:00Z","2026-06-13T07:37:00Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugy0HRWR0OC6sgdTxOB4AaABAg","","@jamotosaragih1184","konten ini harus di re-post berulang-ulang","0","0","2026-06-14T03:35:38Z","2026-06-14T03:35:38Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyhJWY3hNOx7j8s6Ph4AaABAg","","@YuLiaSari-k1d","Benerrrrr bgtzzzzzzzz😢😢😢😢 ibukku, omkuuuu juga gitu malah nyuruh anaknya demo, karena gak paham ini🙈🙈🙈","0","0","2026-06-14T16:38:36Z","2026-06-14T16:38:36Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwqodPiZTFIi6HhR094AaABAg","","@dadangdwiwahono1372","Asal pemimpin berani, saya siap, tiap hari pun saya ditekan keadaan. Dan masih bernafas hingga saat ini. Teriakpun ga ada yang dengar. Protes pada siapa. Ya lawanlah","0","0","2026-06-12T09:50:04Z","2026-06-12T09:50:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgzlQKSdlcZKOkdDBjd4AaABAg","","@Lockdowwnn","Asik dapat makan","0","0","2026-06-14T15:19:04Z","2026-06-14T15:19:04Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyanYB6ptW5aEj46V94AaABAg","","@aspcrown7443","Susah payah berdarah darah para leluhur menyatukan Nusantara hancur gara2 praktek adu domba asing.. tanpa disadari banyak yg pinter menghujat dan ribut sesama pribumi ketimbang tegas dan berani melawan antek asing yg menginginkan Nusantara membara.. sehat selalu Mas Gema..","0","0","2026-06-13T16:40:51Z","2026-06-13T16:40:51Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwHTiOeX-IrKBC_DHZ4AaABAg","","@ynwa2764","Beresin boroknya","0","0","2026-06-11T16:42:35Z","2026-06-11T16:42:35Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyOkgpzDS9eZNGATBh4AaABAg","","@luqmanhakim6051","Aku menikmati sama saat nonton FE 101 pada 2017","0","0","2026-06-14T18:28:37Z","2026-06-14T18:28:37Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyL6iXdK7-lZPR9x-d4AaABAg","","@Fend14sooo","Sell singapura","0","0","2026-06-11T14:19:47Z","2026-06-11T14:19:47Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwACvvIfAbCT-VEmyh4AaABAg","","@CherchiIskandar-rz7ri","Dari periode soeharto yg anak mas cia dan sekarang sang anak mas dan menantu jadi durhaka pada kepentingan mereka, bravo prabowo maju terus pantang mundur dg semangat merah putih sekuat rambo dan tentu saja jangan selembut rinto  ... Beliau sudah mempelajari dan tahu apa yg harus dilakukan , dan kita tugasnya mendoakan bukan merecoki karena merasa lebih pintar , saatnya kita Bhineka tunggal ika , mwmberi dukungan dan semangat , prabowo berjuang sebagai merah putih sejati","0","0","2026-06-15T00:24:19Z","2026-06-15T00:24:19Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwBrF5aBQpvDTvbtNR4AaABAg","","@Asno-d5o","Usul, kementrian penerangan mungkin perlu di aktifkan kembali.","0","0","2026-06-14T01:30:58Z","2026-06-14T01:30:58Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxfo2ibK5u4CgcMBrR4AaABAg","","@rifris8312","Kuncinya ada pada pemangku keputusan di tiap kementerian dan BUMN. Bisa ga nya mereka bersih dan menjadikan pancasila sebagai pedoman dalam upaya pertahanan terhadap semua serangan. Cari segera orang yang tepat untuk tiap tiap posisi, kalau bingung coba presiden tanya rakyatnya mana pemangku keputusan yang buruk. Contoh gampang ganti tuh menteri HAM yang ga kompeten. Semoga kedepannya orang yang pemangku keputusan di isi oleh orang2 yang kompeten dan punya jiwa pancasila seperti mantan menteri kelautan bu susi tercinta 😊","0","0","2026-06-11T19:49:37Z","2026-06-11T19:49:37Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwBrxr-9AEiWYW03Wx4AaABAg","","@faridrid1139","Fakta....jgn sampai terjadi kejadian thn 98.","0","0","2026-06-14T00:34:22Z","2026-06-14T00:34:22Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxoQAps13HNCGdWROx4AaABAg","","@fi4nYosep","Ya bener ini, masa gak ada angin gak ada hujan IHSG + Rupiah terus anjlok.
Aneh banget, yg awam saja sampe bertanya-tanya","0","0","2026-06-11T09:41:28Z","2026-06-11T09:41:28Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyAESgdB4Y0Q1LbGWV4AaABAg","","@AdaTitik-c2y","Andai warga2 di ig sadar, yang hujat2 sadar, 
Kau boleh benci pemerintahan tapi kau harus mencintai negeri kita ini! Tetap positiv thinking!!!","0","0","2026-06-11T13:26:17Z","2026-06-11T13:26:17Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxz_i1_fA-Te6EXRvd4AaABAg","","@adisantoso9226","Tetaplah  cerdas dan bersatulah dalam Persatuan Indonesia . Jangan mau diadu domba  oleh negara lain. Semua itu gangguan dari luar yang sengaja dilakukan  oleh negara yang takut akan kemakmuran  Indonesia seperti Trump cs","0","0","2026-06-14T01:01:16Z","2026-06-14T01:06:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxgd733Iow7853b85l4AaABAg","","@fi4nYosep","Ya bener ini, masa gak ada angin gak ada hujan IHSG + Rupiah terus anjlok.
Aneh banget, yg awam saja sampe bertanya-tanya","0","0","2026-06-11T09:41:28Z","2026-06-11T09:41:28Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugxqv0kJkSwUYYL-Qvt4AaABAg","","@iya584","Aku tetap percaya bp prabowo ❤❤❤","0","0","2026-06-13T18:24:38Z","2026-06-13T18:24:38Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgxFkCy5PU7QmAett794AaABAg","","@aldiseptiawan2732","Kita semua satu kapal , mau benci pemerintah mau tidak kita ini satu kapal indonesia , jangan sampai kita semua tenggelam karena kapal kekuatan asing , kuncinya mari turunkan ego kita untuk menjaga kapal kita bersama agar tidak tenggelam yaitu indonesia","0","0","2026-06-13T09:53:21Z","2026-06-13T09:53:21Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgwxXXjXSpNInYJN9md4AaABAg","","@rizalmain2850","kan memang caranya gitu, kalau lagi bagus fundamental, di short semua nanti bisa serok murah, jadi kalau memang yakin fundamentalnya mesti siap mengamankan supaya tidak diserok asing","0","0","2026-06-12T06:27:24Z","2026-06-12T06:27:24Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","Ugwj0a6si9hP-zhTuMt4AaABAg","","@avatargaruda","jangan lupa Amriki adalah United of Sirewel.","0","0","2026-06-14T03:32:21Z","2026-06-14T03:32:21Z","False","2026-06-16 06:31:50 UTC"
"Part 2","https://youtu.be/zc7vQz_MHxw?si=yBC-xcK5pHSHy1OA","zc7vQz_MHxw","INFO A1 URGENT!! INDONESIA DI SERANG. KERUSUHAN BESAR DIAGENDAKAN!! SINGAPORE MAEN KITA YOK??","Astronacci","UgyNZUXSbGsjgcCBi5t4AaABAg","","@novaridwanharyoko7802","Jahat banget Singapura, khususnya para elit global yg mempunyai kepentingan kekuasaan,...😢","0","0","2026-06-15T03:20:36Z","2026-06-15T03:20:36Z","False","2026-06-16 06:31:50 UTC"
