"video_part","video_url","video_id","video_title","channel_title","comment_id","parent_id","author_display_name","comment_text","like_count","reply_count","published_at","updated_at","is_reply","collected_at"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy5pcjrFebKoi5cS6d4AaABAg","","@DonnyPUtama","Nah sesuai sama pemikiran saya.

Serangan luar ada, tapi di dalam negeri juga perlu berbenah. Ngguuaasssaalll ppoolll komunikasi dari atas kebawahnya.","0","0","2026-05-22T00:11:28Z","2026-05-22T00:11:28Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxDFn4fR6hJE3jcbYR4AaABAg","","@mutiaranasihat574","sangat transparan
sangat hati²
sangat meng inspirasi


terimakasih capt gema ❤","0","0","2026-05-21T18:30:45Z","2026-05-21T18:30:45Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwFlzI15UJ3jblwLZR4AaABAg","","@NgadiElon","Luar biasa smart n deep analisany pak Gema.","0","0","2026-05-23T18:54:04Z","2026-05-23T18:54:04Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyKRnYxeZf6Xz4kMHV4AaABAg","","@irmadella2724","ini video edukasi keren dan bagus banget, kalian yg ga suka sama keadaan negara saat ini dan hobi nya ngehujat presiden. WAJIB TONTON FULL jangan hanya lihat potongan2 video yang muncul di FYP kalian","0","0","2026-05-21T17:04:55Z","2026-05-21T17:04:55Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxvkbNcJmvYMG8qHUp4AaABAg","","@rahmatbasri3769","Salut keren respact 👏👏👏","0","0","2026-06-13T06:21:20Z","2026-06-13T06:21:20Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyaGJnz9cW_1UDerDt4AaABAg","","@hermawansyaraofficial4811","Pak gema benr benar hebat","0","0","2026-05-22T17:39:07Z","2026-05-22T17:39:07Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxIIM4U90QRwB_DETJ4AaABAg","","@ambometar4036","Saya percaya dengan penjelasan anda, 👌💪🙏","0","0","2026-06-03T09:02:33Z","2026-06-03T09:02:33Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwisCN6HXlP7oTQgM94AaABAg","","@MankaNaja","Kalau Indonesia maju, itu untuk kita. Indonesia kuat, itu untuk kita. Indonesia mandiri, itu untuk kita juga. Jadi tolong bersabar dan jangan banyak mengeluh.","0","0","2026-05-26T09:51:02Z","2026-05-26T09:51:02Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwugQMzDb5BuYFYSch4AaABAg","","@Elniwati-i6y","Semogga yg terbaik untuk indonesia","0","0","2026-05-22T12:36:17Z","2026-05-22T12:36:17Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwmIXlIT6vMvYYrlhZ4AaABAg","","@AdiHakim97","Semangat pak gema..","1","0","2026-05-22T06:30:09Z","2026-05-22T06:30:09Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzRQ2A4eXtC4Fq9xWJ4AaABAg","","@AjiNugrahaGaluh","Tetap semangat memberikan edukasi ❤","0","0","2026-05-24T05:31:23Z","2026-05-24T05:31:23Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwrGliUA4xZdAkCbZx4AaABAg","","@MaiMai-yc3hp","Aku sangat beruntung bisa melihat vidio ini","0","0","2026-05-21T09:26:23Z","2026-05-21T09:26:23Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwStpJxtusoz509TPB4AaABAg","","@ManatasManatas","Mudahan INDONESIA semakin kuat","0","0","2026-05-21T13:47:45Z","2026-05-21T13:47:45Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxWPi0iwJUh78ig6jN4AaABAg","","@munawarohaisyatul2651","Semoga tuhan melindungi seluruh warga indonesia","0","0","2026-05-22T08:03:37Z","2026-05-22T08:03:37Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyOZ042fRJ4O82L4yl4AaABAg","","@financial_cliping","Aminnnn semogah bisa lepas dari smua kerusuhan ini","0","0","2026-05-21T14:49:44Z","2026-05-21T14:49:44Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugxak9p85uDSEAn7D4F4AaABAg","","@Minerva_Leon","God Bless You, Sir..","0","0","2026-06-15T01:48:32Z","2026-06-15T01:48:32Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugz1Nf66EgvdP8ynFfl4AaABAg","","@JokoPriyanto-z8s","Terimakasih konten edukasinya Master Gema","0","0","2026-05-21T09:22:49Z","2026-05-21T09:22:49Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwyvcOMPW0ASNk1U7x4AaABAg","","@linardj9179","Tuhan berkati Indonesia❤","0","0","2026-05-23T05:39:15Z","2026-05-23T05:39:15Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyuCtjp79ZMExb5Xrx4AaABAg","","@fr33dd09","Pembahasan yang bagus sekali 👍👍 thx Prof sudah meluangkan waktunya untuk memberikan penjelasan yang lebih luas, bahkan dari segi sejarah.. luar biasa.. memang Pak Prabowo ini orangnya pintar & main dua kaki supaya negara kita aman.. tp di sisi lain program program yg dibuat atas nama kepentingan rakyat seperti MBG, itu jelas lahan basah korupsi yg nilai'nya gila gilaan.. dan skrg dunia pertambangan juga dihajar dengan adanya Badan BUMN Export, Export satu pintu melalui BUMN, yang membuat saham saham komoditas ambrol berjemaah.. Mungkin bisa dibahas Prof mengenai program ini, sisi positif maupun negatif'nya. Thankyou Prof 🙏🙏","1","0","2026-05-21T10:49:07Z","2026-05-21T10:51:30Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwPyfxvL1bcqe9xKoZ4AaABAg","","@CCTVsip_official","Mantap brad ...lanjutkan demi  kedaulatan NKRI","0","0","2026-05-21T11:29:04Z","2026-05-21T11:29:04Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgytIRgZ36YLVxnH6q94AaABAg","","@Benz_Moreno","Yg menunggu vidio terbaru❤","1","0","2026-05-21T22:10:38Z","2026-05-21T22:10:38Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw8edYJL83aNkqk2ON4AaABAg","","@Rico-xs7cd","Kami mendukung mu pak Prabowo untuk kedaulatan negara pak cuma 1 pak hajar korupsi smaa mafia pak jgn takud pak jgn kasihan pak hajar mereka pak rakyat mendukung","0","0","2026-06-14T10:31:10Z","2026-06-14T10:31:10Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw5S1ohwvnZSlMd7ul4AaABAg","","@sartirohim3671","Sungguh merinding bulu kuduk ku liat video ini","0","0","2026-05-22T04:22:36Z","2026-05-22T04:22:36Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugyvo1xobDFzo2wHXaZ4AaABAg","","@fajlyramadhany2272","Kaya prof.gema kalo podcast ,sama pak dharma pongrekun keren bahas ginian.makin tajam sudut pandang ya...👍","0","0","2026-05-21T13:47:55Z","2026-05-21T13:47:55Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyFLVN6jHXqFVsIiLd4AaABAg","","@wpechanel5383","Sehat selalu orang baik semoga tuhan memberkati","0","0","2026-05-21T09:35:51Z","2026-05-21T09:35:51Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgweSxvx-fdOgmcbrfB4AaABAg","","@muhammadtaufiqzein6169","Bismillah semoga kedepannya orang""yang ingin menjatuhkan Indonesia segera di ambil nyawanya amin","0","0","2026-05-22T08:55:53Z","2026-05-22T08:55:53Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzTgxbf8nFl1AufrYR4AaABAg","","@Vanmos11","Meskipun banyak kurangnya untuk sekarang kita rakyat jelata bantu doa Dan belajar supaya tdk mudah d adu domba","0","0","2026-05-21T09:04:00Z","2026-05-21T09:04:00Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw7Ibecf7v-KqXE4CJ4AaABAg","","@davidpanjaitan6422","Di grup tpt sy belajar ....hal2 kyk gini  udah jauh2 hari dibahas sebelumnya . But thanks anyway buat gema","0","0","2026-05-24T05:01:13Z","2026-05-24T05:01:13Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx-9BdnVBr88v3kVYJ4AaABAg","","@BowAdi-r1k","Satu satunya jalan utk memperbaiki negara ini adalah menegakkan keadilan hukum yg seadil2nya tanpa pandang bulu termasuk korupsi yg sdh sgt sgt parah dan terang2an di negara ini","0","0","2026-05-21T20:30:53Z","2026-05-21T20:30:53Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugxj7XHEf1Sczi2ox0R4AaABAg","","@galerypribadi8505","Terimakasih banyak atas pencerahannya. 🙏🏻👌🏻","0","0","2026-05-21T12:47:21Z","2026-05-21T12:47:21Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzJk0Or8OSeki2MFvN4AaABAg","","@lamdsuper3337","Mantab, ini baru mencerahkan. Thanks coach🎉","0","0","2026-05-21T14:39:02Z","2026-05-21T14:39:02Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwCFkLDZ1J84Rm8qk94AaABAg","","@muhammadfaishalrifai7441","Iya juga kalo dipikir""sih,soo semoga semuanya lekas membaik","0","0","2026-05-21T15:17:08Z","2026-05-21T15:17:08Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugzj8ZD3f9BixunWp854AaABAg","","@syeamsoulhq5120","Bismillahirrohmanirrohim..... Indonesia jaya","0","0","2026-05-24T19:15:23Z","2026-05-24T19:15:23Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx_7Rr1DjVj2nubeT94AaABAg","","@andhiwijaya9186","Mantab....bersama kita maju....jgn kita cm mengkritik...","0","0","2026-05-26T04:50:03Z","2026-05-26T04:50:03Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugwr67pKxMKRneBMXEt4AaABAg","","@tomz_sky","Hidup pak prabowo sehat selalu pak sya selalu mendukungmu bissmillah","0","0","2026-05-22T16:49:24Z","2026-05-22T16:49:24Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxWm47wO0--CmxFrxl4AaABAg","","@momonsiregar6108","Terimakasih bang ilmu nya. 

Semoga sehat selalu amin. 🙏","0","0","2026-05-21T09:31:50Z","2026-05-21T09:31:50Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxsjfcPdSlDay1PfK94AaABAg","","@vonnysyafputra6103","Keren. Closing nya juga bagus. 👍🏼","0","0","2026-05-22T12:13:34Z","2026-05-22T12:13:34Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzjR6A9KS7xrFKcj-p4AaABAg","","@ketutsugixartinisugirtini6984","Smg Indonesia 🇮🇩bangkit","0","0","2026-05-21T13:12:49Z","2026-05-21T13:12:49Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugyap_QihtDumiHvCZB4AaABAg","","@argantayuda9329","Terima Kasih Pencerahannya Prof","0","0","2026-05-21T18:20:34Z","2026-05-21T18:20:34Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugz6RpbxwOteqc53DUt4AaABAg","","@unlisted4571","Sangat mencerahkan ❤","0","0","2026-06-14T08:51:36Z","2026-06-14T08:51:36Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw2jFpcFZqsYXfu39p4AaABAg","","@Tacilaks","Terimakasih Prof Gema atas informasinya, amiinn","0","0","2026-05-21T11:56:15Z","2026-05-21T11:56:15Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugx-aAzJ1igN3Y9O8714AaABAg","","@RawaPanggia","Konten bagus kek gini pasti ga terlalu viral... beda kalau nyinyir/julid psti cpt bnget nyebarnya.","0","0","2026-05-21T16:07:45Z","2026-05-21T16:07:45Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwI8UvyQs8SWgyBaV94AaABAg","","@botan_skeleton","Ini baru namanya kritis, jujur dari awal ciri ciri  yang menyebabkan krisis pun, gw selalu berharap KLO masih ada perjuangan di atas kejahatan ini, dan ternyata penjelasan ini bner bner masuk sama harapan gw, semoga aja apa yang di omongin pak gema ini bener, dan semoga si pejuang itu menemukan solusi atas masalahnya🙂👍🏿. Jujur seru sekaligus serem sih hhe","0","0","2026-05-24T10:42:03Z","2026-05-24T10:42:03Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugw1Vr1M5B8GwM_kTfB4AaABAg","","@UkiAriWibowo-q7t","Yang saya lihat niat presiden Prabowo baik untuk bangsa dan negara saya mendoakan yg terbaik buat negara kita Indonesia","1","0","2026-05-21T15:14:54Z","2026-05-21T15:14:54Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugwmy9vdqmMxO4SRnVd4AaABAg","","@nanangbagas","keberuntungan kpda kalian yg menonton vidio ini","0","0","2026-05-22T17:35:32Z","2026-05-22T17:35:32Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzwwIKdf3MCAiByIvt4AaABAg","","@Yurinel1","Luar biasa video ini. Tercerahkan","0","0","2026-05-25T05:39:48Z","2026-05-25T05:39:48Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxQ0fbnvSLIEu3CUJJ4AaABAg","","@ernipatria654","Bersatu untuk INDONESIA, Dukung pemerintah yang sedang berjuang mengatasi krisis ini... Tuhan memberkati dan menjaga Pak Prabowo ❤❤️","0","0","2026-05-21T15:24:24Z","2026-05-21T15:24:24Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxrPjBxw-XPFfeIVl14AaABAg","","@AnniNurlidiya","Seperti  tubuh kita, hari pertama panas tinggi. (Itu sebenarnya baik ) Walaupun sakit pastinya tidak enak.. 
Harus bijak dalam mencarikan solusinya","0","0","2026-05-22T12:28:44Z","2026-05-22T12:28:44Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgzO9CULlnMpjXiO96t4AaABAg","","@widjayandra","Krisis ekonomi yang kita rasakan hari ini bukan harga dari sebuah kedaulatan yang sedang diperjuangkan, melainkan harga nyata dari korupsi yang makin mengganas, hukum yang dijadikan alat politik, dan salah urus pemerintah yang justru diakui sendiri oleh mereka yang berteriak paling keras soal konspirasi asing.

#EkonomiIndonesia #AntiKorupsi #KritisBerani #LiterasiEkonomi #FactCheck #MelawanHoaks #Indonesia2026","1","0","2026-05-23T08:19:54Z","2026-05-23T08:19:54Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwCWwI2pKS4s-vdKXR4AaABAg","","@sitiannataipasari1883","Sehat selalu panjang umur ya pak","0","0","2026-05-21T15:45:29Z","2026-05-21T15:45:29Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgyIcPWSAR-whzjmk6N4AaABAg","","@davidpaiba3638","Tetap semangat,,, kita pasti menang","0","0","2026-05-21T21:25:31Z","2026-05-21T21:25:31Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","Ugy2QlFxB_SbPhLHhW54AaABAg","","@adedarmawan5952","bukti gua cinta negara ini adalah dengan nonton video ini","0","0","2026-05-21T13:31:08Z","2026-05-21T13:31:08Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgwMbEy7HTVXoGn2-yN4AaABAg","","@raflinur9802","Ini yg gw pikir dari awal.. Makanya nonton ini","0","0","2026-05-24T05:08:22Z","2026-05-24T05:08:22Z","False","2026-06-16 06:31:44 UTC"
"Part 1","https://youtu.be/K8EKqxU-UwM?si=jLs4dyJ1mbPBdQQS","K8EKqxU-UwM","WARNING!! CHAOS 1998 TERULANG?? KITA SEDANG PERANG KEDAULATAN! RAKYAT BERSATU!","Astronacci","UgxT_3bZ_FDEchHNP0Z4AaABAg","","@totorahardjo4464","Republik ini harus belajar dari pengalaman sebelumnya. Paling utama adalah nasionalisme dan patriotisme utk menjaga persatuan Indonesia...🤲","0","0","2026-05-21T09:42:13Z","2026-05-21T09:42:13Z","False","2026-06-16 06:31:44 UTC"
