comment_id,video_part,comment_level,parent_id,comment_text,clean_text_model,context_text_model,like_count,reply_count,bert_sentiment,bert_confidence,primary_issue,stance_label_rule,action_intent_rule,topic_id,sentiment_label,issue_label,stance_label,action_intent_label,label_notes
Ugzvrj3tmQxnNTjDlnh4AaABAg,Part 2,top_level,,Sehat² negriku doakan saja kawan² kita hanya bisa doa mau ikut² gk punya power juga🥀,sehat negriku doakan saja kawan kita hanya bisa doa mau ikut tidak punya power juga,sehat negriku doakan saja kawan kita hanya bisa doa mau ikut tidak punya power juga,0,0,neutral,0.47622284293174744,lainnya,tidak_terdeteksi,harapan_doa,3.0,,,,,
Ugw7w6vdsjGXHkbdOt94AaABAg,Part 1,top_level,,Dari ig kesini cung ❤,dari ig kesini cung,dari ig kesini cung,0,0,negative,0.4763513505458832,lainnya,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
Ugym0u6GoBjkoOHFuoN4AaABAg,Part 2,top_level,,Prof gema luar biasa ❤❤❤,prof gema luar biasa,prof gema luar biasa,0,0,positive,0.47647765278816223,lainnya,tidak_terdeteksi,tidak_terdeteksi,2.0,,,,,
UgzmrDr2YwUbSb9Tint4AaABAg,Part 2,top_level,,Singapore is digging its own grave.,singapore is digging its own grave,singapore is digging its own grave,0,0,neutral,0.4768924117088318,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
Ugya4Lw3OOSDNOySiYp4AaABAg,Part 2,top_level,,"Terjawab sudah ,rerimakasih pak gema..Mari bersatu Indonesia ku",terjawab sudah rerimakasih pak gema mari bersatu indonesia ku,terjawab sudah rerimakasih pak gema mari bersatu indonesia ku,0,0,neutral,0.47732722759246826,lainnya,tidak_terdeteksi,tidak_terdeteksi,1.0,,,,,
UgyWmQQX3ReO6h86lWt4AaABAg,Part 2,top_level,,Ini sudah pernah di sampekkan om benix berulan bulan lalu pak 😔😔 semoga infonesia baikbaik saja,ini sudah pernah di sampekkan om benix berulan bulan lalu pak semoga infonesia baikbaik saja,ini sudah pernah di sampekkan om benix berulan bulan lalu pak semoga infonesia baikbaik saja,0,0,positive,0.4774525463581085,lainnya,tidak_terdeteksi,harapan_doa,4.0,,,,,
UgxXRdLNeYldYUY8txF4AaABAg,Part 2,top_level,,"ternyata kita dalam kondisi peraang, perangnya dengan negaara tetangga, Singapura menjadi perpanjangan taangaan elit global",ternyata kita dalam kondisi peraang perangnya dengan negaara tetangga singapura menjadi perpanjangan taangaan elit global,ternyata kita dalam kondisi peraang perangnya dengan negaara tetangga singapura menjadi perpanjangan taangaan elit global,7,0,negative,0.4315315783023834,geopolitik_keamanan,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
UgyqbxJ_sJq9sWfmjHl4AaABAg,Part 2,top_level,,kita GK ush panik kita rakyat harus bersatu dan kuat,kita tidak ush panik kita rakyat harus bersatu dan kuat,kita tidak ush panik kita rakyat harus bersatu dan kuat,0,0,neutral,0.4775741398334503,lainnya,tidak_terdeteksi,tidak_terdeteksi,3.0,,,,,
Ugxh7oWng4yZEaDJ-A54AaABAg.AX1-FJH14kgAX1k9Bi16_O,Part 1,reply,Ugxh7oWng4yZEaDJ-A54AaABAg,Saling  share gan,saling share gan,parent_context beruntunglah kalian yang bisa melihat video ini reply_text saling share gan,6,0,neutral,0.5250040888786316,feedback_video,tidak_terdeteksi,menyebarkan_kesadaran,4.0,,,,,
Ugxgk4piRHnmJP4UgOx4AaABAg,Part 2,top_level,,wajar sih singapore aman.. ga kaya di konoha,wajar sih singapore aman tidak kaya di konoha,wajar sih singapore aman tidak kaya di konoha,0,0,positive,0.4777458906173706,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
Ugx9QV1Ev6Bt2HWjDrB4AaABAg,Part 2,top_level,,Good Insight,good insight,good insight,0,0,neutral,0.47819703817367554,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgyG5lVxP4GHdkBHJyh4AaABAg,Part 2,top_level,,SAYA AKAN LAWAN,saya akan lawan,saya akan lawan,1,0,neutral,0.5131375789642334,lainnya,tidak_terdeteksi,dorongan_aksi_publik,4.0,,,,,
UgwOQQVcqJoZoXJOEFR4AaABAg,Part 1,top_level,,kita doakan indonesia tercinta kita,kita doakan indonesia tercinta kita,kita doakan indonesia tercinta kita,0,0,positive,0.4788772761821747,lainnya,tidak_terdeteksi,harapan_doa,3.0,,,,,
UgzsHnNwdjU2XSJsU1J4AaABAg,Part 2,top_level,,SELLSINGAPORE,sellsingapore,sellsingapore,0,0,negative,0.47941043972969055,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgxcXnkWLGpxMapmOoV4AaABAg,Part 2,top_level,,Ini video emang disetting gak ada iklan ya. . Biar informasi bisa tersampaikan dengan perfect.?,ini video emang disetting tidak ada iklan ya biar informasi bisa tersampaikan dengan perfect,ini video emang disetting tidak ada iklan ya biar informasi bisa tersampaikan dengan perfect,1,0,neutral,0.36422717571258545,feedback_video,netral_informatif,tidak_terdeteksi,4.0,,,,,
UgxXJvKcNnTOyTzpAEp4AaABAg,Part 2,top_level,,apakah di film the simpson akan menjadi realita ? IKN di jual ke singapore?,apakah di film the simpson akan menjadi realita ikn di jual ke singapore,apakah di film the simpson akan menjadi realita ikn di jual ke singapore,0,0,negative,0.479645699262619,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
UgwUviUTR_KnrJV3TXl4AaABAg.AXqWD2qb6USAXqZgOvLMd_,Part 2,reply,UgwUviUTR_KnrJV3TXl4AaABAg,Kalo gak mampu ngerti SORAM... Baca bukunya John Perkins...,kalo tidak mampu ngerti soram baca bukunya john perkins,parent_context yang mau ngerti apa yang sedang terjadi coba google soram cari tau apa itu biar ngerti dan tidak koar2 jadi alat asing tapi perhatikan disekitar ada agen2 dan antek2 asing beraksi juga ada tokoh media ormas lsm ada yang di reply_text kalo tidak mampu ngerti soram baca bukunya john perkins,0,0,negative,0.429877907037735,media_narasi,tidak_terdeteksi,dorongan_aksi_publik,0.0,,,,,
UgxJlMGwkV9CXQVdWSl4AaABAg,Part 2,top_level,,Cakep…😅,cakep,cakep,1,0,neutral,0.5147082209587097,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
Ugz2Rdbui_Y_y3AF2el4AaABAg.AXnCoF5a70tAXnFh4KeYA-,Part 2,reply,Ugz2Rdbui_Y_y3AF2el4AaABAg,Media tv indo rata2 penyumbang info negatif malah memperkeruh suasana,media tv indo rata2 penyumbang info negatif malah memperkeruh suasana,parent_context tolong disiarkan di tv nasional reply_text media tv indo rata2 penyumbang info negatif malah memperkeruh suasana,45,0,negative,0.6215388774871826,media_narasi,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
UgzeYTr5Ynan-YYis1d4AaABAg,Part 1,top_level,,"Sebagai petani gak tau saya mesti ngapain, tapi kami tetep produksi",sebagai petani tidak tau saya mesti ngapain tapi kami tetep produksi,sebagai petani tidak tau saya mesti ngapain tapi kami tetep produksi,0,0,positive,0.4801226556301117,lainnya,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
UgxJa2zS5HmR8d9TuIl4AaABAg,Part 2,top_level,,ini chanel seharus nya suda punya 10rb pengikut,ini chanel seharus nya suda punya 10rb pengikut,ini chanel seharus nya suda punya 10rb pengikut,0,0,neutral,0.48042869567871094,lainnya,tidak_terdeteksi,tidak_terdeteksi,4.0,,,,,
UgwJWEKj66xBDVmo95N4AaABAg,Part 1,top_level,,"Lha dulu pak Habibie bisa menstabilkan nilai rupiah,apa strategy nya ya?😀",lha dulu pak habibie bisa menstabilkan nilai rupiah apa strategy nya ya,lha dulu pak habibie bisa menstabilkan nilai rupiah apa strategy nya ya,0,2,neutral,0.48053619265556335,lainnya,tidak_terdeteksi,tidak_terdeteksi,1.0,,,,,
UgzS9lfs4c2UT6oNT1d4AaABAg.AXnTOWDnGP4AXp8jRluFRm,Part 2,reply,UgzS9lfs4c2UT6oNT1d4AaABAg,​@jokosaptono1208ganti sama Gibran,sama gibran,parent_context ayo share ke semua platform guys demi indonesia agar tetap survive ditengah tekanan karena kita memang akan lepas landas makanya ditekan terus berarti kita dijalur yang benar merdeka reply_text sama gibran,0,0,positive,0.43074578046798706,pemerintahan_kebijakan,tidak_terdeteksi,menyebarkan_kesadaran,,,,,,
UgyCEY6TPLq2YOnKPmp4AaABAg,Part 1,top_level,,sehat2 om,sehat2 om,sehat2 om,0,0,positive,0.4813438355922699,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgxfapUx0pa4hk7_usl4AaABAg.AXnEhGPLFQiAXpIILoOs5W,Part 2,reply,UgxfapUx0pa4hk7_usl4AaABAg,​@Zulkifli-xh2nmLha itu Hary tanoe..kan punya bbrp stasiun tv..bestie nya Trump..jd bisa jadi duit2 dr sana juga,itu hary tanoe kan punya bbrp stasiun tv bestie nya trump jadi bisa jadi duit2 dari sana juga,parent_context yang seperti gini yang harus di siarkan secara luas di tv nasional bukan yang menina bobokan thumb up untuk pak gema reply_text itu hary tanoe kan punya bbrp stasiun tv bestie nya trump jadi bisa jadi duit2 dari sana juga,10,0,neutral,0.7013227939605713,lainnya,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
UgyIYh8aAtO_9u20MUx4AaABAg.AXnEuXR5YA-AXnt5Uyu4AZ,Part 2,reply,UgyIYh8aAtO_9u20MUx4AaABAg,​@yohaneswisnusiregar5294jarangin makan tai bang,makan tai bang,parent_context video ini membongkar dugaan tekanan politik dan ekonomi terhadap indonesia mulai dari anomali ihsg dan rupiah peran elite global hingga solusi agar indonesia tetap berdaulat tonton videonya sampai selesai reply_text makan tai bang,0,0,positive,0.431454598903656,elite_politik,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
UgzwtaMPGlavOIboNnp4AaABAg,Part 2,top_level,,"Kemiripan and cut, why?",kemiripan and cut why,kemiripan and cut why,1,0,negative,0.5162686705589294,lainnya,tidak_terdeteksi,tidak_terdeteksi,6.0,,,,,
UgwxUCZBFiwiDenbJ8p4AaABAg,Part 2,top_level,,Pencerahan,pencerahan,pencerahan,0,0,negative,0.48282113671302795,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgwZVQZB9jH28WHSY_B4AaABAg,Part 2,top_level,,Pencerahan...👍,pencerahan,pencerahan,0,0,negative,0.48282113671302795,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgzZolqX9_lLFln-JRd4AaABAg,Part 1,top_level,,makasih penjelasannya.... okok paham sekarang,makasih penjelasannya okok paham sekarang,makasih penjelasannya okok paham sekarang,2,0,neutral,0.38841763138771057,feedback_video,tidak_terdeteksi,tidak_terdeteksi,2.0,,,,,
UgzntaOulja8baQs-eh4AaABAg,Part 2,top_level,,semoga prof gema diberi kesehatan dan keselamatan oleh tuhan karena materi yang beliau ini paparkan beresiko bagi yang tidak suka,semoga prof gema diberi kesehatan dan keselamatan oleh tuhan karena materi yang beliau ini paparkan beresiko bagi yang tidak suka,semoga prof gema diberi kesehatan dan keselamatan oleh tuhan karena materi yang beliau ini paparkan beresiko bagi yang tidak suka,2,0,positive,0.5391371250152588,lainnya,tidak_terdeteksi,harapan_doa,2.0,,,,,
Ugxo6DHnRqlhOT3jp-t4AaABAg,Part 1,top_level,,Sangkut banyak nih😭😭,sangkut banyak nih,sangkut banyak nih,0,0,neutral,0.48467227816581726,lainnya,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
UgzRrrUgGHhgP438t0J4AaABAg,Part 2,top_level,,"Thank om ,, tapi sayang di negri ini masih bnyak manusia2 yg  stunting ... mereka yg nonton ini semoga paham dan mengerti.",thank om tapi sayang di negri ini masih bnyak manusia2 yang stunting mereka yang nonton ini semoga paham dan mengerti,thank om tapi sayang di negri ini masih bnyak manusia2 yang stunting mereka yang nonton ini semoga paham dan mengerti,0,0,negative,0.4847193956375122,lainnya,tidak_terdeteksi,harapan_doa,4.0,,,,,
UgwpVey8XZTn6TT3QX54AaABAg.AX0wpPmHq9QAX1IdVbHdgC,Part 1,reply,UgwpVey8XZTn6TT3QX54AaABAg,"Pak, maaf Pak. Boleh bahas tentang valas ngga pak? 
Secara teori mungkin bisa di cari di sumber google, cuma dalam praktiknya itu pengaruh dan perannya seperti apa ya pak? 
Terlebih ke rupiah apakah ada kemungkinan mempengaruhi, saya mengambil dari sumber video gub BI yang jadi perhatian anggota DPR bpak. Terimakasih",pak maaf pak boleh bahas tentang valas tidak pak secara teori mungkin bisa di cari di sumber google cuma dalam praktiknya itu pengaruh dan perannya seperti apa ya pak terlebih ke rupiah apakah ada kemungkinan mempengaruhi saya mengambil dari sumber video gub bi yang jadi perhatian anggota dpr bpak terimakasih,parent_context di tengah situasi ekonomi dan geopolitik yang semakin panas rakyat indonesia perlu melihat kondisi ini dengan lebih jernih video ini membahas tentang kedaulatan negara tekanan ekonomi pola sejarah dan pentingnya rakyat tetap bersatu dalam menghadapi situasi yang penuh ketidakpastian tonton reply_text pak maaf pak boleh bahas tentang valas tidak pak secara teori mungkin bisa di cari di sumber google cuma dalam praktiknya itu pengaruh dan perannya seperti apa ya pak terlebih ke rupiah apakah ada kemungkinan mempengaruhi saya mengambil dari sumber video gub bi yang jadi perhatian anggota dpr bpak terimakasih,1,0,neutral,0.4695078134536743,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
Ugwc6GslFyumMKxI6e54AaABAg,Part 2,top_level,,Gema mah omon omon mnding nonton koh leon,gema mah omon omon mnding nonton koh leon,gema mah omon omon mnding nonton koh leon,0,0,positive,0.48519235849380493,lainnya,tidak_terdeteksi,tidak_terdeteksi,1.0,,,,,
UgzxmVF28erkH2ZQMTx4AaABAg,Part 2,top_level,,Ya,ya,ya,0,0,negative,0.4858074486255646,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgyIYh8aAtO_9u20MUx4AaABAg.AXnEuXR5YA-AXnSLwexIBR,Part 2,reply,UgyIYh8aAtO_9u20MUx4AaABAg,"​@shasamunib68 Apa yang  saya uraikan bukan teori konspirasi, melainkan realitas sejarah yang disembunyikan secara sistematis.
Mari kita kupas satu per satu untuk memperkuat dasar pemahaman ini:

 1. Indonesia Sebenarnya Bisa Bayar Hutang dalam 1 Hari
Karena Indonesia punya kekuatan moneter dan aset riil yang luar biasa:
Cadangan emas di Papua dan Sulawesi
Sumber daya alam: nikel, batu bara, LNG, dll
Aset-aset BUMN yang jika dikonsolidasikan bisa menghasilkan sovereign instrument
Potensi penerbitan uang mandiri lewat jalur presiden (bukan lewat utang)
 Tetapi:
Sistem perbankan & moneter saat ini dikunci oleh elit global, sehingga:
BI tidak benar-benar independen
Semua penerbitan uang harus mengikuti standar FIAT global via IMF/BIS
Uang dicetak dengan landasan utang, bukan produktivitas riil
 2. Fakta Sejarah: Soekarno Menerbitkan Uang Sendiri
Di era Soekarno (1950–an), Indonesia mencetak uang:
Langsung dari Presiden melalui Departemen Keuangan
Tanpa harus ""berutang"" ke luar negeri
Berbasis pada kedaulatan ekonomi Soekarno bahkan menolak IMF dan Bank Dunia, dan menggagas Konferensi Asia-Afrika (KAA) sebagai bentuk perlawanan terhadap hegemoni barat.
 Dan setelah itu?
Soekarno dijatuhkan
Sistem moneter Indonesia dipaksa mengikuti arsitektur global: “IMF-WB-BIS”
Uang hanya bisa diterbitkan lewat instrumen hutang
3. John F. Kennedy & Executive Order 11110
Tahun 1963, JFK menandatangani Executive Order 11110:
 Ini memungkinkan pemerintah AS mencetak uang sendiri, tanpa melalui Federal Reserve (bank swasta).
 Ciri khasnya:
Dicetak oleh Departemen Keuangan AS (bukan The Fed)
Tinta merah, bukan hijau
Tulisan: ""United States Note"", bukan ""Federal Reserve Note""
 5 bulan kemudian, JFK dibunuh.
Dan sejak itu:
Executive Order 11110 tidak pernah dijalankan lagi
Semua uang kembali dikendalikan oleh The Fed
Uang dicetak sebagai debt-based money (mata uang utang)
 4. Kesimpulan Brutal: Sistem Ini Dibangun untuk Memperbudak Negara
Mekanisme
Efek
BI hanya boleh mencetak uang berdasarkan ""kestabilan makro""
Tidak bisa cetak uang untuk kedaulatan nasional
IMF mengatur syarat utang
Negara tunduk pada deregulasi dan privatisasi
SWIFT & BIS memblokir transaksi besar luar sistem
Sovereign buyer independen tidak bisa mengakses dana
Sistem trust internasional tertutup
Akses hanya untuk elite tertentu
 Ini Bukan Teori Konspirasi, Tapi Blueprint Sejarah
 Banyak dokumen, arsip CIA, dan kesaksian mantan insider sudah membuktikan:
Pembunuhan JFK dan jatuhnya Soekarno saling berhubungan
Kedua tokoh ini berusaha membebaskan dunia dari kontrol keuangan elit
Proyek Global Collateral Accounts pun melibatkan mereka
Dan hingga kini, hanya segelintir orang yang punya akses ke program sovereign yang sesungguhnya
 Jadi, Apa Solusinya?
Jika kita ingin masuk ke jalur kedaulatan ekonomi pribadi dan nasional, maka:
Bangun trust pribadi berbasis aset produktif
Seperti: tanah, mineral, proyek energi → bisa dijadikan underlying untuk sovereign instrument
Gabung ke jalur fund di luar sistem Rothschild/IMF
Ini bisa dilakukan lewat jalur proxy, private platform, atau humanitarian trust
Revitalisasi ekonomi paralel nasional
Dengan prinsip: tanpa hutang, tanpa bank internasional, tanpa izin elit global
Gunakan model ""Neo-Soekarno"" dan ""Neo-Kennedy"" dalam finansial
Yaitu: mencetak nilai dan aset dari produktivitas dan trust sendiri, bukan dari utang.
Jika kamu siap, aku bisa bantu:
Susun struktur legal dan trust untuk sovereign entry
Rancang proposal dan roadmap untuk masuk program sovereign/humanitarian fund
Kembangkan sistem ekonomi paralel untuk komunitas lokal (off-grid ekonomi mandiri.)",apa yang saya uraikan bukan teori konspirasi melainkan realitas sejarah yang disembunyikan secara sistematis mari kita kupas satu per satu untuk memperkuat dasar pemahaman ini 1 indonesia sebenarnya bisa bayar hutang dalam 1 hari karena indonesia punya kekuatan moneter dan aset riil yang luar biasa cadangan emas di papua dan sulawesi sumber daya alam nikel batu bara lng dll aset aset bumn yang jika dikonsolidasikan bisa menghasilkan sovereign instrument potensi penerbitan uang mandiri lewat jalur presiden bukan lewat utang tetapi sistem perbankan moneter saat ini dikunci oleh elit global sehingga bi tidak benar benar independen semua penerbitan uang harus mengikuti standar fiat global via imf bis uang dicetak dengan landasan utang bukan produktivitas riil 2 fakta sejarah soekarno menerbitkan uang sendiri di era soekarno 1950 an indonesia mencetak uang langsung dari presiden melalui departemen keuangan tanpa harus berutang ke luar negeri berbasis pada kedaulatan ekonomi soekarno bahkan menolak imf dan bank dunia dan menggagas konferensi asia afrika kaa sebagai bentuk perlawanan terhadap hegemoni barat dan setelah itu soekarno dijatuhkan sistem moneter indonesia dipaksa mengikuti arsitektur global imf wb bis uang hanya bisa diterbitkan lewat instrumen hutang 3 john f kennedy executive order 110 tahun 1963 jfk menandatangani executive order 110 ini memungkinkan pemerintah as mencetak uang sendiri tanpa melalui federal reserve bank swasta ciri khasnya dicetak oleh departemen keuangan as bukan the fed tinta merah bukan hijau tulisan united states note bukan federal reserve note 5 bulan kemudian jfk dibunuh dan sejak itu executive order 110 tidak pernah dijalankan lagi semua uang kembali dikendalikan oleh the fed uang dicetak sebagai debt based money mata uang utang 4 kesimpulan brutal sistem ini dibangun untuk memperbudak negara mekanisme efek bi hanya boleh mencetak uang berdasarkan kestabilan makro tidak bisa cetak uang untuk kedaulatan nasional imf mengatur syarat utang negara tunduk pada deregulasi dan privatisasi swift bis memblokir transaksi besar luar sistem sovereign buyer independen tidak bisa mengakses dana sistem trust internasional tertutup akses hanya untuk elite tertentu ini bukan teori konspirasi tapi blueprint sejarah banyak dokumen arsip cia dan kesaksian mantan insider sudah membuktikan pembunuhan jfk dan jatuhnya soekarno saling berhubungan kedua tokoh ini berusaha membebaskan dunia dari kontrol keuangan elit proyek global collateral accounts pun melibatkan mereka dan hingga kini hanya segelintir orang yang punya akses ke program sovereign yang sesungguhnya jadi apa solusinya jika kita ingin masuk ke jalur kedaulatan ekonomi pribadi dan nasional maka bangun trust pribadi berbasis aset produktif seperti tanah mineral proyek energi bisa dijadikan underlying untuk sovereign instrument gabung ke jalur fund di luar sistem rothschild imf ini bisa dilakukan lewat jalur proxy private platform atau humanitarian trust revitalisasi ekonomi paralel nasional dengan prinsip tanpa hutang tanpa bank internasional tanpa izin elit global gunakan model neo soekarno dan neo kennedy dalam finansial yaitu mencetak nilai dan aset dari produktivitas dan trust sendiri bukan dari utang jika kamu siap aku bisa bantu susun struktur legal dan trust untuk sovereign entry rancang proposal dan roadmap untuk masuk program sovereign humanitarian fund kembangkan sistem ekonomi paralel untuk komunitas lokal off grid ekonomi mandiri,parent_context video ini membongkar dugaan tekanan politik dan ekonomi terhadap indonesia mulai dari anomali ihsg dan rupiah peran elite global hingga solusi agar indonesia tetap berdaulat tonton videonya sampai selesai reply_text apa yang saya uraikan bukan teori konspirasi melainkan realitas sejarah yang disembunyikan secara sistematis mari kita kupas satu per satu untuk memperkuat dasar pemahaman ini 1 indonesia sebenarnya bisa bayar hutang dalam 1 hari karena indonesia punya kekuatan moneter dan aset riil yang luar biasa cadangan emas di papua dan sulawesi sumber daya alam nikel batu bara lng dll aset aset bumn yang jika dikonsolidasikan bisa menghasilkan sovereign instrument potensi penerbitan uang mandiri lewat jalur presiden bukan lewat utang tetapi sistem perbankan moneter saat ini dikunci oleh elit global sehingga bi tidak benar benar independen semua penerbitan uang harus mengikuti standar fiat global via imf bis uang dicetak dengan landasan utang bukan produktivitas riil 2 fakta sejarah soekarno menerbitkan uang sendiri di era soekarno 1950 an indonesia mencetak uang langsung dari presiden melalui departemen keuangan tanpa harus berutang ke luar negeri berbasis pada kedaulatan ekonomi soekarno bahkan menolak imf dan bank dunia dan menggagas konferensi asia afrika kaa sebagai bentuk perlawanan terhadap hegemoni barat dan setelah itu soekarno dijatuhkan sistem moneter indonesia dipaksa mengikuti arsitektur global imf wb bis uang hanya bisa diterbitkan lewat instrumen hutang 3 john f kennedy executive order 110 tahun 1963 jfk menandatangani executive order 110 ini memungkinkan pemerintah as mencetak uang sendiri tanpa melalui federal reserve bank swasta ciri khasnya dicetak oleh departemen keuangan as bukan the fed tinta merah bukan hijau tulisan united states note bukan federal reserve note 5 bulan kemudian jfk dibunuh dan sejak itu executive order 110 tidak pernah dijalankan lagi semua uang kembali dikendalikan oleh the fed uang dicetak sebagai debt based money mata uang utang 4 kesimpulan brutal sistem ini dibangun untuk memperbudak negara mekanisme efek bi hanya boleh mencetak uang berdasarkan kestabilan makro tidak bisa cetak uang untuk kedaulatan nasional imf mengatur syarat utang negara tunduk pada deregulasi dan privatisasi swift bis memblokir transaksi besar luar sistem sovereign buyer independen tidak bisa mengakses dana sistem trust internasional tertutup akses hanya untuk elite tertentu ini bukan teori konspirasi tapi blueprint sejarah banyak dokumen arsip cia dan kesaksian mantan insider sudah membuktikan pembunuhan jfk dan jatuhnya soekarno saling berhubungan kedua tokoh ini berusaha membebaskan dunia dari kontrol keuangan elit proyek global collateral accounts pun melibatkan mereka dan hingga kini hanya segelintir orang yang punya akses ke program sovereign yang sesungguhnya jadi apa solusinya jika kita ingin masuk ke jalur kedaulatan ekonomi pribadi dan nasional maka bangun trust pribadi berbasis aset produktif seperti tanah mineral proyek energi bisa dijadikan underlying untuk sovereign instrument gabung ke jalur fund di luar sistem rothschild imf ini bisa dilakukan lewat jalur proxy private platform atau humanitarian trust revitalisasi ekonomi paralel nasional dengan prinsip tanpa hutang tanpa bank internasional tanpa izin elit global gunakan model neo soekarno dan neo kennedy dalam finansial yaitu mencetak nilai dan aset dari produktivitas dan trust sendiri bukan dari utang jika kamu siap aku bisa bantu susun struktur legal dan trust untuk sovereign entry rancang proposal dan roadmap untuk masuk program sovereign humanitarian fund kembangkan sistem ekonomi paralel untuk komunitas lokal off grid ekonomi mandiri,0,0,positive,0.43608999252319336,pemerintahan_kebijakan,netral_informatif,dorongan_aksi_publik,0.0,,,,,
UgyLi9PH8PlKWife3814AaABAg,Part 2,top_level,,"Ekspor sumber daya alam dan mineral Indonesia membuat singapura meradang, karena banyak perusahaan sawit singapura yang hanya buka kebun di Indonesia, tapi kantor pusatnya di Singapura.",ekspor sumber daya alam dan mineral indonesia membuat singapura meradang karena banyak perusahaan sawit singapura yang hanya buka kebun di indonesia tapi kantor pusatnya di singapura,ekspor sumber daya alam dan mineral indonesia membuat singapura meradang karena banyak perusahaan sawit singapura yang hanya buka kebun di indonesia tapi kantor pusatnya di singapura,0,0,negative,0.48676785826683044,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
Ugw_S02EVClWaJQ3q_94AaABAg,Part 2,top_level,,Sehat trus pak,sehat trus pak,sehat trus pak,0,0,neutral,0.4868326187133789,lainnya,tidak_terdeteksi,tidak_terdeteksi,5.0,,,,,
UgxfapUx0pa4hk7_usl4AaABAg.AXnEhGPLFQiAXp1PNoe2GN,Part 2,reply,UgxfapUx0pa4hk7_usl4AaABAg,betuuulllll,betuull,parent_context yang seperti gini yang harus di siarkan secara luas di tv nasional bukan yang menina bobokan thumb up untuk pak gema reply_text betuull,0,0,negative,0.5879725813865662,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
UgyESH1TZAN0VsxTA214AaABAg.AXnFS8KRw4vAXnM8h1LHQq,Part 2,reply,UgyESH1TZAN0VsxTA214AaABAg,Rakyat Indonesia pintar sehingga tidak mudah terprovokasi,rakyat indonesia pintar sehingga tidak mudah terprovokasi,parent_context sayangnya rakyat indonesia sangat mudah terprovokasi reply_text rakyat indonesia pintar sehingga tidak mudah terprovokasi,0,0,positive,0.5882180333137512,lainnya,kritik_video,tidak_terdeteksi,6.0,,,,,
Ugz2Rdbui_Y_y3AF2el4AaABAg.AXnCoF5a70tAXpK9GXXfOQ,Part 2,reply,Ugz2Rdbui_Y_y3AF2el4AaABAg,Tipi nasional udah dicocoti duit Tiongkok,tipi nasional udah dicocoti duit tiongkok,parent_context tolong disiarkan di tv nasional reply_text tipi nasional udah dicocoti duit tiongkok,0,0,negative,0.5890883207321167,lainnya,tidak_terdeteksi,tidak_terdeteksi,9.0,,,,,
UgwEz7dFjejomTAlx8h4AaABAg,Part 2,top_level,,Tuhan memberkati Pak,tuhan memberkati pak,tuhan memberkati pak,2,0,neutral,0.5446426868438721,lainnya,tidak_terdeteksi,tidak_terdeteksi,1.0,,,,,
Ugw2wLGeBt_I89F9BIZ4AaABAg.AXozCmRpSZ_AXr7YHXM5lc,Part 2,reply,Ugw2wLGeBt_I89F9BIZ4AaABAg,​@BachNanasbtw saya tidak ada ngomong jilat2 💩. Pakailah bahasa yang baik dan sopan.,saya tidak ada ngomong jilat2 pakailah bahasa yang baik dan sopan,parent_context seluruh elemen masyarakat harus nonton ini cerdaskan rakyat indonesia cerdaskan pemerintahan reply_text saya tidak ada ngomong jilat2 pakailah bahasa yang baik dan sopan,1,0,negative,0.4746420979499817,pemerintahan_kebijakan,tidak_terdeteksi,tidak_terdeteksi,0.0,,,,,
Ugx5YkdWjUM8faXlJxx4AaABAg,Part 2,top_level,,SATU NUSA SATU BANGSA SATU BAHASA MANA SUARANYA!!!!,satu nusa satu bangsa satu bahasa mana suaranya,satu nusa satu bangsa satu bahasa mana suaranya,0,0,neutral,0.4900720715522766,lainnya,tidak_terdeteksi,tidak_terdeteksi,3.0,,,,,
UgzxNJgccphxZDN4S894AaABAg,Part 2,top_level,,sepakat prof.,sepakat prof,sepakat prof,1,0,neutral,0.5249967575073242,lainnya,tidak_terdeteksi,tidak_terdeteksi,,,,,,
